id,hi_int_prncp_pd,acc_now_delinq,acc_open_past_24mths,addr_state,annual_inc,application_type,avg_cur_bal,bc_util,delinq_2yrs,delinq_amnt,dti,earliest_cr_line,emp_length,emp_title,grade,home_ownership,initial_list_status,int_rate,last_credit_pull_d,loan_amnt,mort_acc,num_sats,num_tl_120dpd_2m,num_tl_90g_dpd_24m,num_tl_30dpd,out_prncp_inv,pub_rec,pub_rec_bankruptcies,purpose,sub_grade,term,tot_coll_amt,tot_cur_bal,total_rec_late_fee,verification_status
5761,0,0,5,MA,110000,Joint App,33245,14.3,0,0,9.09,Nov-1995,10+ years,Principal,A,MORTGAGE,w,7.02,Feb-2019,30000,4,13,0,0,0,27733.52,0,0,debt_consolidation,A2,36 months,0,432179,0,Source Verified
5762,0,0,2,AL,88000,Individual,31117,50.1,0,0,30.78,Dec-1992,10+ years,Principal,C,MORTGAGE,w,14.49,Feb-2019,16000,2,11,0,0,0,0,1,1,debt_consolidation,C4,60 months,0,311168,0,Source Verified
5763,0,0,1,MS,95000,Individual,14633,96.1,0,0,21.53,Mar-1986,5 years,Principal,A,MORTGAGE,w,7.49,May-2017,9000,2,12,0,0,0,0,0,0,debt_consolidation,A4,36 months,0,175599,0,Source Verified
5764,0,0,1,WA,300000,Individual,46748,94.8,0,0,20.24,Nov-1991,10+ years,Principal,A,MORTGAGE,w,8.08,Feb-2019,36000,3,10,0,0,0,28734.17,0,0,debt_consolidation,A5,36 months,0,467482,0,Verified
5765,0,0,5,NC,75000,Individual,25534,0,0,0,21.15,Sep-2008,10+ years,Sales Manager,C,MORTGAGE,w,16.14,Feb-2019,35000,2,10,0,0,0,0,0,0,debt_consolidation,C4,60 months,0,255335,0,Source Verified
5766,0,0,5,CT,100000,Individual,19889,25.6,0,0,24.7,Jun-1999,6 years,Sales Manager,B,MORTGAGE,w,9.17,Feb-2019,21000,2,13,0,0,0,0,0,0,debt_consolidation,B2,60 months,0,258552,0,Source Verified
5767,0,0,8,OK,85000,Individual,3670,17.7,0,0,18.02,Apr-2003,4 years,Sales Manager,A,OWN,w,6.08,Feb-2019,25000,0,15,0,0,0,0,0,0,debt_consolidation,A2,36 months,0,55054,0,Not Verified
5768,0,0,8,CO,140000,Individual,29324,12.6,0,0,3.23,Feb-1998,3 years,Sales Manager,A,OWN,w,6.24,Apr-2016,12500,6,16,0,0,0,0,0,0,debt_consolidation,A2,36 months,0,439860,0,Source Verified
5769,0,0,4,OR,65000,Individual,27840,99.3,0,0,16.75,Aug-1995,5 years,Sales Manager,C,MORTGAGE,w,14.49,Feb-2019,27200,3,11,0,0,0,0,0,0,debt_consolidation,C4,36 months,0,278404,0,Source Verified
5770,0,0,7,FL,89000,Individual,18476,73.3,0,0,27.68,Jun-2005,8 years,Sales Manager,C,MORTGAGE,w,12.99,Jan-2019,34000,2,15,0,0,0,0,0,0,credit_card,C2,60 months,0,277133,0,Source Verified
5771,0,0,2,FL,68000,Individual,9494,97.9,0,0,16.82,Nov-2000,1 year,Sales Manager,A,OWN,w,6.92,Aug-2017,12000,0,5,0,0,0,0,0,0,credit_card,A4,36 months,0,37976,0,Not Verified
5772,0,0,1,FL,150000,Individual,44807,22,1,0,9.57,Feb-1989,4 years,Sales Manager,A,MORTGAGE,w,6.08,Feb-2019,20000,2,6,0,0,0,12651.33,0,0,other,A2,36 months,0,268844,0,Source Verified
5773,0,0,5,FL,80000,Individual,15872,27.7,0,0,22.24,Aug-1999,9 years,Sales Manager,C,MORTGAGE,f,14.98,Feb-2019,5750,2,14,0,0,0,0,0,0,other,C3,36 months,0,222202,0,Not Verified
5774,0,0,2,IL,45000,Individual,6803,68.3,0,0,44.6,Oct-2003,2 years,Sales Manager,C,RENT,w,11.99,Feb-2019,12000,0,18,0,0,0,0,0,0,debt_consolidation,C1,36 months,0,122455,0,Verified
5775,0,0,5,IL,160000,Individual,39542,36.6,0,0,11.07,Sep-2005,5 years,Sales Manager,A,MORTGAGE,w,7.84,Feb-2019,24000,6,14,0,0,0,21658.51,0,0,home_improvement,A4,60 months,0,553583,0,Source Verified
5776,0,0,6,IL,70000,Individual,16056,31,2,0,18.77,Feb-2000,4 years,Sales Manager,D,MORTGAGE,f,17.57,Jan-2017,12000,3,20,0,0,0,0,0,0,debt_consolidation,D2,36 months,499,289004,0,Source Verified
5777,0,0,3,CA,150000,Individual,9070,0.2,2,0,8.1,Feb-1999,4 years,Sales Manager,B,RENT,w,10.42,Feb-2019,30000,0,13,0,0,0,23890.24,0,0,credit_card,B3,60 months,0,117912,0,Verified
5778,0,0,12,CA,400000,Individual,13379,17.1,1,0,11.75,Oct-2004,3 years,Sales Manager,D,MORTGAGE,w,17.57,Feb-2019,35000,1,13,0,0,0,0,1,1,home_improvement,D4,36 months,0,147172,0,Source Verified
5779,0,0,4,CA,155000,Individual,7575,44.2,2,0,12.42,Apr-2006,4 years,Sales Manager,D,RENT,w,16.55,Feb-2019,30000,0,9,0,0,0,0,0,0,debt_consolidation,D2,60 months,0,68177,0,Source Verified
5780,0,0,3,CA,65000,Individual,25674,84.4,1,0,22.53,Oct-1993,7 years,Sales Manager,C,MORTGAGE,w,13.44,Apr-2017,12000,1,16,0,0,0,0,1,1,credit_card,C3,60 months,0,359440,0,Not Verified
5781,0,0,2,CA,42500,Individual,56666,52.3,0,0,7.43,Feb-1986,2 years,Sales Manager,B,MORTGAGE,f,10.99,Jun-2017,11000,2,6,0,0,0,0,0,0,debt_consolidation,B3,36 months,0,339993,0,Verified
5782,0,0,15,CA,400000,Individual,10435,58.7,0,0,10.19,May-2002,9 years,Sales Manager,C,RENT,f,14.65,Feb-2019,16000,3,14,0,0,0,0,0,0,credit_card,C5,36 months,0,146095,0,Verified
5783,0,0,10,OH,84000,Individual,2472,49.2,5,0,11.54,Aug-2001,2 years,Sales Manager,B,RENT,w,10.15,Feb-2019,19500,0,17,0,5,0,3202.82,0,0,debt_consolidation,B2,60 months,0,42020,0,Source Verified
5784,0,0,4,NY,80000,Individual,3276,67.6,0,0,11.57,Aug-1989,2 years,Sales Manager,B,RENT,w,10.15,Aug-2018,3000,0,24,0,0,0,0,0,0,debt_consolidation,B2,36 months,0,78626,0,Not Verified
5785,0,0,0,NY,210000,Individual,47890,91.9,2,0,2.25,Mar-1988,10+ years,Sales Manager,A,MORTGAGE,w,6.89,Feb-2019,20000,3,6,0,0,0,0,1,0,home_improvement,A3,36 months,3817,287340,0,Source Verified
5786,0,0,4,TX,60000,Individual,937,56.4,0,0,15.59,Jul-2009,7 years,Sales Manager,B,RENT,w,11.39,Mar-2018,12000,0,19,0,0,0,0,0,0,credit_card,B3,36 months,0,17798,0,Not Verified
5787,0,0,2,TX,135000,Individual,49745,98.4,0,0,5.59,Mar-2005,1 year,Sales Manager,B,MORTGAGE,w,9.75,Feb-2019,3500,4,5,0,0,0,111.41,0,0,debt_consolidation,B3,36 months,0,248724,0,Not Verified
5788,0,0,7,TX,146000,Individual,6092,89.4,1,0,12.33,Jun-1993,8 years,Sales Manager,B,MORTGAGE,w,9.44,Feb-2019,12000,0,11,0,0,0,6088.88,1,1,credit_card,B1,36 months,0,67017,0,Source Verified
5789,0,0,1,TX,95000,Individual,1274,17.8,0,0,2.8,Jul-2004,2 years,Sales Manager,C,RENT,f,12.69,Feb-2019,30375,0,3,0,0,0,0,0,0,debt_consolidation,C2,36 months,60,3823,0,Verified
5790,0,0,5,PA,70000,Individual,6096,36.3,0,0,26.87,Jun-2001,6 years,Sales Manager,D,OWN,w,16.99,Feb-2019,23650,0,11,0,0,0,0,0,0,debt_consolidation,D1,60 months,0,67055,0,Not Verified
5791,0,0,7,PA,165000,Individual,6112,59.2,0,0,33.55,Aug-1980,10+ years,Sales Manager,B,MORTGAGE,w,10.42,Feb-2019,28000,2,34,0,0,0,18132.69,0,0,debt_consolidation,B3,36 months,0,201684,0,Not Verified
5792,0,0,2,PA,64000,Individual,26900,99.6,1,0,31.15,Dec-2001,8 years,Sales Manager,F,MORTGAGE,f,23.99,Jan-2019,24250,3,12,0,0,0,0,0,0,credit_card,F2,60 months,0,215199,0,Source Verified
5793,0,0,5,NV,105000,Individual,3712,30.8,0,0,7.17,Oct-1985,3 years,Sales Manager,B,RENT,w,9.93,Feb-2019,15000,0,7,0,0,0,8878.64,0,0,debt_consolidation,B2,36 months,0,25986,0,Source Verified
5794,0,0,5,GA,225000,Individual,34614,61.5,0,0,6.95,Aug-1998,10+ years,Sales Manager,B,MORTGAGE,w,8.39,Feb-2019,28000,2,12,0,0,0,13100.57,0,0,credit_card,B1,60 months,0,415371,0,Source Verified
5795,0,0,0,GA,40400,Individual,3237,34.6,0,0,27.17,Feb-1984,2 years,Sales Manager,A,RENT,w,5.32,Feb-2019,10500,0,11,0,0,0,0,0,0,debt_consolidation,A1,36 months,0,29133,0,Not Verified
5796,0,0,6,GA,130000,Individual,42236,64.5,0,0,10.39,Aug-2006,3 years,Sales Manager,B,MORTGAGE,f,10.99,Feb-2018,15000,1,6,0,0,0,0,0,0,credit_card,B4,36 months,1144,253417,0,Source Verified
5797,0,0,4,MI,55000,Individual,2924,90.7,0,0,10.54,Feb-2009,10+ years,Sales Manager,C,RENT,w,14.47,Feb-2019,10000,1,7,0,0,0,9089.75,0,0,debt_consolidation,C2,36 months,395,20467,0,Source Verified
5798,0,0,3,IN,104000,Individual,5400,88.5,0,0,13.74,Feb-2002,2 years,Sales Manager,A,MORTGAGE,w,6.24,Jul-2018,25000,2,6,0,0,0,0,0,0,credit_card,A2,36 months,0,32400,0,Source Verified
5799,0,0,5,NJ,65000,Individual,28189,44.7,0,0,23.56,Apr-2013,5 years,Sales Manager,G,MORTGAGE,w,30.99,Aug-2018,30000,1,9,0,0,0,0,0,0,credit_card,G5,60 months,0,253703,0,Source Verified
5800,0,0,3,NJ,90000,Individual,3783,81.8,0,0,14.73,Oct-1993,3 years,Sales Manager,B,RENT,w,10.49,Aug-2017,18000,0,8,0,0,0,0,0,0,debt_consolidation,B2,36 months,0,30266,0,Not Verified
5801,0,0,13,WI,140000,Individual,18374,19.3,0,0,7.53,Apr-2001,5 years,Sales Manager,B,MORTGAGE,w,8.39,Sep-2018,5000,3,18,0,0,0,0,1,1,debt_consolidation,B1,36 months,613,312352,0,Source Verified
5802,0,0,3,MD,105000,Individual,5453,65,1,0,20.08,Apr-2004,8 years,Sales Manager,A,RENT,w,7.39,May-2017,20000,2,9,0,0,0,0,0,0,credit_card,A4,36 months,0,49077,0,Not Verified
5803,0,0,5,MA,105000,Individual,66683,22.7,0,0,22.45,Jul-2000,7 years,Sales Manager,C,MORTGAGE,w,12.05,Jan-2019,31225,3,7,0,0,0,0,0,0,car,C1,60 months,0,466782,0,Verified
5804,0,0,5,WA,32500,Individual,1186,87.2,0,0,18.5,Aug-2009,1 year,Sales Manager,D,RENT,w,15.61,Mar-2018,4000,0,7,0,0,0,0,0,0,renewable_energy,D1,36 months,2569,8304,0,Source Verified
5805,0,0,1,SC,60000,Individual,32500,25.1,0,0,14.92,Jan-1999,5 years,Sales Manager,A,MORTGAGE,w,7.89,Dec-2015,12000,3,8,0,0,0,0,2,0,small_business,A5,36 months,0,260003,0,Source Verified
5806,0,0,5,MN,80000,Individual,11661,61.5,2,0,19.31,Sep-2007,4 years,Sales Manager,C,MORTGAGE,w,13.33,Aug-2018,14000,2,12,0,0,0,0,0,0,debt_consolidation,C3,60 months,0,139926,0,Source Verified
5807,0,0,4,NC,80000,Individual,5265,25.5,0,0,10.85,May-2004,10+ years,Foreman,B,RENT,w,10.49,Feb-2019,5000,2,6,0,0,0,0,0,0,debt_consolidation,B3,36 months,0,31592,0,Source Verified
5808,0,0,3,OR,45000,Individual,1419,29.6,0,0,10,Jul-1988,10+ years,Foreman,B,RENT,w,8.24,Feb-2019,5700,1,8,0,0,0,2221.95,0,0,credit_card,B1,36 months,0,11352,0,Source Verified
5809,0,0,7,FL,80000,Individual,22382,8.3,0,0,18.27,Dec-2004,10+ years,Foreman,A,MORTGAGE,w,7.35,Feb-2019,7000,2,11,0,0,0,4268.88,0,0,home_improvement,A4,36 months,0,246206,0,Not Verified
5810,0,0,12,FL,41000,Individual,4922,10.9,0,0,31,Nov-1999,1 year,Foreman,F,RENT,f,23.13,Aug-2018,8000,0,12,0,0,0,0,0,0,medical,F1,36 months,91,59060,0,Source Verified
5811,0,0,6,CA,80000,Individual,570,41,0,0,4.1,Oct-2007,5 years,Foreman,B,RENT,w,10.9,Feb-2019,4500,0,8,0,0,0,3113.25,0,0,debt_consolidation,B4,36 months,0,4563,0,Not Verified
5812,0,0,0,CA,84000,Individual,7269,58.2,0,0,2.27,May-2006,< 1 year,Foreman,A,OWN,w,6.08,Feb-2019,10000,0,1,0,0,0,6596.76,0,0,credit_card,A2,36 months,0,7269,0,Source Verified
5813,0,0,3,CA,60000,Individual,29284,66.2,0,0,7.4,Oct-2002,< 1 year,Foreman,A,MORTGAGE,w,8.59,Aug-2018,27500,2,6,0,0,0,0,0,0,debt_consolidation,A5,36 months,0,175703,0,Verified
5814,0,0,8,CA,60000,Individual,8341,98.6,0,0,29.5,Mar-2012,9 years,Foreman,B,RENT,f,9.75,Feb-2019,7000,0,9,0,0,0,0,0,0,credit_card,B3,36 months,0,66726,0,Source Verified
5815,0,0,6,CA,50000,Individual,4131,76.7,1,0,17.45,May-2003,2 years,Foreman,C,RENT,f,12.39,Aug-2018,6000,1,6,0,0,0,0,0,0,credit_card,C1,36 months,0,24786,0,Not Verified
5816,0,0,4,OH,49000,Individual,3623,72.5,0,0,29.68,Mar-2005,10+ years,Foreman,B,RENT,w,10.49,May-2018,5600,0,9,0,0,0,0,1,0,credit_card,B2,36 months,0,32610,0,Not Verified
5817,0,0,3,NY,130000,Individual,40989,38.8,3,37157,14.65,Jul-1995,10+ years,Foreman,B,MORTGAGE,w,11.49,Dec-2018,6000,6,10,0,2,0,0,0,0,home_improvement,B5,36 months,0,450874,0,Source Verified
5818,0,0,6,NY,86000,Individual,3031,88.8,1,0,24.8,Jun-2004,7 years,Foreman,A,OWN,w,7.99,Jan-2019,14400,0,9,0,0,0,0,0,0,credit_card,A4,36 months,0,27282,0,Not Verified
5819,0,0,4,NY,80000,Individual,52256,54.8,0,0,7.74,Jan-2008,6 years,Foreman,B,MORTGAGE,f,11.49,Feb-2019,16000,2,7,0,0,0,0,0,0,credit_card,B5,36 months,0,365789,0,Not Verified
5820,0,0,5,TX,66000,Individual,12756,30,0,0,26.22,Apr-2007,10+ years,Foreman,D,MORTGAGE,w,18.45,Oct-2018,28000,2,12,0,0,0,0,0,0,debt_consolidation,D2,60 months,150,153075,0,Verified
5821,0,0,5,TX,50000,Individual,3375,80.9,0,0,17.69,Jul-2012,4 years,Foreman,C,RENT,f,16.02,Feb-2019,8000,0,7,0,0,0,4693.75,0,0,debt_consolidation,C5,36 months,0,23627,0,Source Verified
5822,0,0,2,PA,75000,Individual,31283,30.5,1,0,7.58,Aug-1999,10+ years,Foreman,C,MORTGAGE,w,13.98,Aug-2018,7200,3,7,0,1,0,0,0,0,debt_consolidation,C1,36 months,166,156415,0,Not Verified
5823,0,0,2,GA,40000,Individual,1503,67,0,0,11.13,Sep-2010,6 years,Foreman,B,RENT,w,9.17,Feb-2019,12000,0,6,0,0,0,0,0,0,debt_consolidation,B2,36 months,0,9016,0,Source Verified
5824,0,0,3,IN,125000,Individual,27780,94.8,0,0,15.74,Jul-1999,7 years,Foreman,C,MORTGAGE,f,13.99,Feb-2019,3000,2,9,0,0,0,495.07,0,0,vacation,C3,36 months,0,250021,0,Verified
5825,0,0,4,VA,119000,Individual,25507,79.6,0,0,13.99,Dec-2000,< 1 year,Foreman,A,MORTGAGE,w,7.89,Feb-2019,24000,2,13,0,0,0,7348.35,0,0,credit_card,A5,60 months,0,306085,0,Source Verified
5826,0,0,7,NJ,64000,Individual,2068,84.7,0,0,20.8,Nov-2004,10+ years,Foreman,D,RENT,w,15.59,Feb-2019,8600,0,9,0,0,0,0,7,7,debt_consolidation,D1,36 months,0,16546,0,Source Verified
5827,0,0,1,MN,70000,Individual,10957,77.5,1,0,22.97,Aug-1998,10+ years,Foreman,A,MORTGAGE,w,7.99,Feb-2019,24000,2,9,0,0,0,6549.37,0,0,debt_consolidation,A5,36 months,0,98612,0,Verified
5828,0,0,2,NC,28000,Individual,6173,92.8,1,0,7.16,Jul-2004,10+ years,owner,B,OWN,w,10.99,Oct-2018,3000,2,5,0,1,0,0,0,0,car,B4,36 months,0,24690,0,Verified
5829,0,0,1,NC,34000,Individual,13275,68.9,0,0,11.61,Aug-2008,10+ years,owner,D,MORTGAGE,f,17.27,Feb-2019,14275,2,7,0,0,0,3378.52,1,1,debt_consolidation,D2,36 months,0,92923,0,Source Verified
5830,0,0,8,CO,120000,Individual,3567,32.1,1,0,15.6,Nov-2005,10+ years,owner,C,MORTGAGE,w,16.02,Feb-2019,22900,0,18,0,0,0,15264.8,0,0,debt_consolidation,C5,36 months,0,64200,0,Source Verified
5831,0,0,3,CO,86000,Individual,25086,41.1,0,0,18.78,Aug-1993,10+ years,owner,A,MORTGAGE,w,7.07,Feb-2019,20000,4,8,0,0,0,10528.06,0,0,small_business,A2,36 months,0,200689,0,Not Verified
5832,0,0,2,OR,35000,Individual,4229,48.4,0,0,22.84,Apr-1980,10+ years,owner,C,RENT,w,13.98,Nov-2017,10800,3,8,0,0,0,0,1,1,debt_consolidation,C3,36 months,0,33830,0,Source Verified
5833,0,0,3,OR,74000,Individual,1411,50.5,0,0,8.48,Dec-1981,10+ years,owner,B,OWN,w,8.24,Feb-2019,15000,0,8,0,0,0,6361.79,0,0,debt_consolidation,B1,36 months,0,11290,38.59,Source Verified
5834,0,0,5,FL,54000,Individual,4150,83.3,0,0,11.53,Aug-1997,5 years,owner,C,OWN,w,12.99,Feb-2019,3000,0,24,0,0,0,0,1,1,debt_consolidation,C2,36 months,0,99594,0,Source Verified
5835,0,0,3,FL,40000,Individual,18538,65.9,0,0,8.67,Dec-2002,2 years,owner,B,MORTGAGE,w,11.99,Feb-2019,10000,2,7,0,0,0,5168.43,1,1,credit_card,B5,36 months,307,129766,0,Not Verified
5836,0,0,0,FL,40000,Individual,39458,70.4,2,0,20.34,Feb-2007,2 years,owner,B,MORTGAGE,w,9.16,Feb-2019,10000,2,4,0,0,0,316.02,0,0,credit_card,B2,36 months,0,157830,0,Not Verified
5837,0,0,7,FL,65000,Individual,514,20,0,0,6.48,Nov-2002,10+ years,owner,A,OWN,w,6.11,Feb-2019,15000,0,19,0,0,0,12294.01,0,0,major_purchase,A1,36 months,0,9243,0,Not Verified
5838,0,0,2,FL,61500,Individual,26317,2.8,0,0,0.88,Oct-2006,10+ years,owner,B,MORTGAGE,w,9.43,Feb-2019,4500,2,4,0,0,0,3390.71,0,0,home_improvement,B1,36 months,870,105267,0,Not Verified
5839,0,0,5,FL,44000,Individual,3248,71.7,0,0,17.76,Aug-2001,10+ years,owner,D,MORTGAGE,f,19.53,Feb-2019,6425,3,6,0,0,0,0,0,0,other,D5,36 months,0,19490,0,Source Verified
5840,0,0,8,FL,35930,Individual,2716,93.5,0,0,33.03,Apr-2006,10+ years,owner,F,RENT,f,24.99,Jan-2018,2300,0,15,0,0,0,0,0,0,credit_card,F4,36 months,0,40734,0,Verified
5841,0,0,5,IL,100000,Individual,20265,69.3,0,0,12.08,Dec-1999,9 years,owner,B,RENT,w,12.49,Feb-2019,30000,2,11,0,0,0,0,0,0,credit_card,B5,60 months,410,222919,0,Verified
5842,0,0,2,CA,125000,Individual,4262,30.1,0,0,13.29,Aug-2003,9 years,owner,A,MORTGAGE,w,5.32,Apr-2018,10000,0,14,0,0,0,0,0,0,home_improvement,A1,36 months,1024,55403,0,Source Verified
5843,0,0,6,CA,80000,Individual,4025,67.3,0,0,25.44,Nov-1989,10+ years,owner,B,MORTGAGE,w,8.18,Feb-2019,9000,0,10,0,0,0,0,0,0,credit_card,B1,36 months,302,40253,0,Verified
5844,0,0,3,CA,80000,Individual,61446,76.4,1,0,17.15,Oct-1993,10+ years,owner,B,OWN,w,11.44,Feb-2019,3600,1,8,0,0,0,1018.07,0,0,major_purchase,B4,36 months,0,430119,0,Not Verified
5845,0,0,6,CA,108000,Individual,6664,24.7,0,0,29.14,Jan-1991,9 years,owner,A,OWN,w,7.35,Feb-2019,22300,0,14,0,0,0,13599.76,0,0,small_business,A4,36 months,0,93298,0,Not Verified
5846,0,0,3,CA,100000,Individual,2395,89.7,0,0,7.31,Aug-1966,10+ years,owner,B,MORTGAGE,w,8.38,Feb-2019,15000,3,7,0,0,0,0,1,1,debt_consolidation,B1,36 months,0,14371,0,Not Verified
5847,0,0,5,CA,130000,Individual,2883,49.5,0,0,7.45,Jun-2007,3 years,owner,C,RENT,f,12.62,Feb-2019,16000,0,6,0,0,0,0,0,0,debt_consolidation,C1,36 months,0,17300,0,Source Verified
5848,0,0,1,CA,100000,Individual,95926,88.9,1,0,14.6,Aug-1995,7 years,owner,B,MORTGAGE,f,11.49,Feb-2019,10000,2,5,0,0,0,3129.71,0,0,small_business,B5,36 months,0,479629,0,Source Verified
5849,0,0,2,CA,70000,Individual,15765,85.8,0,0,31.34,Dec-2001,10+ years,owner,C,RENT,f,13.33,Aug-2018,15550,1,8,0,0,0,0,3,0,credit_card,C3,36 months,0,110356,0,Not Verified
5850,0,0,2,CA,36000,Individual,1523,32.8,2,0,15.57,Apr-1999,10+ years,owner,A,RENT,f,7.89,Sep-2018,9000,0,9,0,0,0,0,0,0,debt_consolidation,A5,36 months,0,13705,0,Source Verified
5851,0,0,4,OH,80000,Individual,9922,35.6,0,0,18.55,Apr-1994,10+ years,owner,B,MORTGAGE,w,8.18,Apr-2018,5000,1,14,0,0,0,0,1,0,debt_consolidation,B1,36 months,0,138906,0,Not Verified
5852,0,0,13,OH,81000,Individual,2460,64.1,0,0,30.83,Jan-2001,10+ years,owner,C,RENT,f,12.39,Nov-2018,6000,0,36,0,0,0,0,0,0,other,C1,36 months,0,86111,0,Source Verified
5853,0,0,5,NY,125000,Individual,12335,80.6,1,0,22.46,Jun-1989,10+ years,owner,C,MORTGAGE,w,13.35,Oct-2017,33600,5,19,0,0,0,0,0,0,debt_consolidation,C2,36 months,0,222024,0,Source Verified
5854,0,0,1,NY,36000,Individual,8054,30,0,0,18.6,Feb-1998,10+ years,owner,B,OWN,w,10.75,Feb-2019,12000,0,4,0,0,0,1153.43,0,0,credit_card,B4,36 months,0,32215,0,Source Verified
5855,0,0,3,NY,80000,Individual,2533,58.2,1,0,18.36,Nov-2002,< 1 year,owner,A,RENT,f,6.92,Feb-2019,15000,0,9,0,0,0,0,2,1,credit_card,A4,36 months,0,20265,0,Source Verified
5856,0,0,4,TX,204000,Individual,34313,77.1,0,0,10.05,Aug-2001,9 years,owner,C,OWN,w,14.99,Feb-2019,30000,4,14,0,0,0,0,0,0,debt_consolidation,C5,60 months,0,446063,0,Verified
5857,0,0,2,TX,65000,Individual,23524,26.1,0,0,13.02,Nov-2004,10+ years,owner,B,MORTGAGE,w,8.18,Feb-2019,12000,5,12,0,0,0,4766.23,0,0,debt_consolidation,B1,60 months,0,235244,0,Not Verified
5858,0,0,4,TX,70000,Individual,3650,79.1,0,0,28.15,Sep-1998,10+ years,owner,B,MORTGAGE,w,10.49,Feb-2019,1200,1,12,0,0,0,407.22,0,0,home_improvement,B2,36 months,0,40155,0,Not Verified
5859,0,0,15,TX,188000,Individual,512,28.8,0,0,1.84,May-1974,10+ years,owner,C,MORTGAGE,w,13.33,Feb-2019,12000,4,24,0,0,0,0,1,0,credit_card,C3,36 months,0,11777,0,Not Verified
5860,0,0,1,TX,20000,Individual,4714,94.8,0,0,27.91,Jan-2003,10+ years,owner,D,OWN,f,17.99,Apr-2018,5050,1,6,0,0,0,0,0,0,debt_consolidation,D2,36 months,0,28283,0,Source Verified
5861,0,0,1,TX,75000,Individual,6198,39.7,1,0,8.45,Jun-1974,10+ years,owner,A,MORTGAGE,f,7.9,Feb-2019,14000,1,13,0,0,0,0,0,0,credit_card,A4,36 months,1906,80574,0,Source Verified
5862,0,0,3,TN,142500,Individual,37972,90.5,2,0,24.8,Oct-1998,10+ years,owner,E,OWN,w,20.49,Jul-2018,25000,7,9,0,0,0,0,0,0,debt_consolidation,E4,60 months,0,341745,66.92,Source Verified
5863,0,0,8,PA,75000,Individual,9149,6.7,0,0,7.92,Apr-1994,10+ years,owner,A,MORTGAGE,w,6.07,Feb-2019,7800,1,13,0,0,0,5565.11,0,0,major_purchase,A2,36 months,0,118934,0,Not Verified
5864,0,0,3,PA,39000,Individual,1586,24,0,0,18.58,Jan-2009,7 years,owner,A,RENT,w,7.89,Dec-2018,7500,0,9,0,0,0,0,7,1,credit_card,A5,36 months,168,12686,0,Source Verified
5865,0,0,3,PA,40000,Individual,2689,62.7,0,0,9.21,Nov-1993,10+ years,owner,A,RENT,f,7.89,Feb-2019,12000,0,5,0,0,0,0,1,1,debt_consolidation,A5,36 months,0,13445,0,Source Verified
5866,0,0,4,NV,54000,Individual,2639,17.9,0,0,10.56,Mar-1992,4 years,owner,B,RENT,w,9.17,Jul-2018,24000,0,17,0,0,0,0,0,0,small_business,B2,36 months,0,44863,0,Source Verified
5867,0,0,1,GA,40100,Individual,11078,60.4,1,0,30.95,May-2007,6 years,owner,B,MORTGAGE,w,9.99,Oct-2018,9800,1,12,0,1,0,0,0,0,debt_consolidation,B3,36 months,0,132933,0,Not Verified
5868,0,0,5,MI,75000,Individual,7011,50.8,0,0,29.23,Jul-1993,10+ years,owner,A,OWN,w,6.49,Feb-2019,28000,0,7,0,0,0,0,0,0,credit_card,A2,36 months,0,49075,0,Source Verified
5869,0,0,6,MI,60000,Individual,2592,77.3,0,0,17.04,Jan-2004,1 year,owner,B,RENT,w,10.99,Feb-2019,14000,0,11,0,0,0,0,0,0,debt_consolidation,B4,36 months,0,25919,0,Source Verified
5870,0,0,3,IN,75000,Individual,9083,77.7,0,0,18.34,Dec-1995,10+ years,owner,C,MORTGAGE,w,12.79,Feb-2019,21125,2,11,0,0,0,0,1,0,credit_card,C1,36 months,652,99918,0,Not Verified
5871,0,0,2,VA,65000,Individual,63943,87,0,0,7.79,Jul-1992,10+ years,owner,B,MORTGAGE,w,8.24,Feb-2019,10000,3,4,0,0,0,4467.55,1,0,credit_card,B1,36 months,1219,255773,0,Not Verified
5872,0,0,11,VA,181518,Individual,9963,34.4,0,0,11.24,Apr-2006,10+ years,owner,C,MORTGAGE,f,13.99,Dec-2018,13000,1,23,0,0,0,0,0,0,car,C3,36 months,407,229159,0,Source Verified
5873,0,0,3,NJ,50000,Individual,3757,47.5,0,0,17.09,Jul-1998,10+ years,owner,B,MORTGAGE,w,8.67,Feb-2019,5600,7,9,0,0,0,0,1,1,credit_card,B1,36 months,0,30055,0,Source Verified
5874,0,0,3,NJ,96000,Individual,19742,57,0,0,21.96,Apr-1988,10+ years,owner,A,MORTGAGE,w,7.35,Feb-2019,2500,4,22,0,0,0,1414.28,0,0,debt_consolidation,A4,36 months,0,414587,0,Not Verified
5875,0,0,3,NJ,55000,Individual,37634,2.9,1,0,1.6,Jun-1988,1 year,owner,C,MORTGAGE,f,13.33,Oct-2018,6850,3,8,0,0,0,0,1,0,home_improvement,C3,36 months,0,301073,0,Not Verified
5876,0,0,7,WI,48000,Individual,1349,9.1,0,0,18.2,Nov-1999,10+ years,owner,B,RENT,w,11.39,Feb-2019,2000,0,10,0,0,0,0,0,0,credit_card,B3,36 months,6910,10791,0,Source Verified
5877,0,0,2,NE,50000,Individual,3350,34.4,0,0,22.06,Jan-1989,10+ years,owner,C,OWN,f,13.49,Feb-2019,19200,0,10,0,0,0,6707.36,0,0,credit_card,C2,36 months,0,33496,0,Source Verified
